Datetime,Open,High,Low,Close,Volume,Signal
2022-03-25 00:00:00,1958.8,1960.5,1958.2,1959.7,893,0.0
2022-03-25 01:00:00,1959.7,1963.6,1958.2,1963.2,1718,1.0
2022-03-25 02:00:00,1963.4,1964.0,1960.1,1961.1,2096,1.0
2022-03-25 03:00:00,1961.2,1965.1,1960.9,1961.7,2490,1.0
2022-03-25 04:00:00,1961.6,1963.9,1961.0,1961.5,1522,0.0
2022-03-25 05:00:00,1961.4,1963.3,1960.2,1960.5,1651,0.0
2022-03-25 06:00:00,1960.5,1961.1,1957.3,1959.2,1618,-1.0
2022-03-25 07:00:00,1959.1,1960.0,1956.1,1956.9,2271,-1.0
2022-03-25 08:00:00,1956.8,1957.1,1953.5,1955.2,3264,-1.0
2022-03-25 09:00:00,1955.3,1961.2,1954.9,1956.3,5889,-1.0
2022-03-25 10:00:00,1956.3,1959.5,1954.6,1956.5,3016,-1.0
2022-03-25 11:00:00,1956.5,1959.2,1949.8,1950.4,6674,-1.0
2022-03-25 12:00:00,1950.2,1954.9,1949.7,1953.3,4523,-1.0
2022-03-25 13:00:00,1953.1,1957.3,1951.2,1956.5,8065,-1.0
2022-03-25 14:00:00,1956.6,1957.0,1942.6,1948.3,23368,-1.0
2022-03-25 15:00:00,1948.3,1953.8,1947.9,1952.5,9558,-1.0
2022-03-25 16:00:00,1952.6,1962.3,1951.8,1957.3,16626,0.0
2022-03-25 17:00:00,1957.3,1959.7,1954.6,1955.9,8176,-1.0
2022-03-25 18:00:00,1955.8,1957.0,1951.2,1953.1,5951,-1.0
2022-03-25 19:00:00,1953.2,1955.1,1952.1,1952.9,3109,0.0
2022-03-25 20:00:00,1952.7,1956.2,1951.4,1954.1,3489,0.0
2022-03-25 21:00:00,1954.0,1958.5,1953.6,1957.6,1426,0.0
2022-03-27 23:00:00,1958.7,1959.8,1954.5,1955.6,1660,0.0
2022-03-28 00:00:00,1955.4,1957.8,1954.8,1957.0,733,1.0
2022-03-28 01:00:00,1957.1,1958.4,1954.8,1957.5,2078,1.0
2022-03-28 02:00:00,1957.4,1957.5,1945.8,1946.0,5203,-1.0
2022-03-28 03:00:00,1945.9,1949.4,1944.1,1948.1,3818,-1.0
2022-03-28 04:00:00,1947.9,1948.0,1941.9,1944.1,2746,-1.0
2022-03-28 05:00:00,1944.1,1944.5,1941.3,1942.8,1730,-1.0
2022-03-28 06:00:00,1942.7,1942.7,1932.0,1934.4,5403,0.0
2022-03-28 07:00:00,1934.3,1937.7,1932.7,1933.0,4731,-1.0
2022-03-28 08:00:00,1933.0,1936.3,1931.0,1932.9,6452,-1.0
2022-03-28 09:00:00,1932.7,1933.7,1926.1,1927.0,8709,-1.0
2022-03-28 10:00:00,1927.0,1932.2,1924.5,1931.4,6334,-1.0
2022-03-28 11:00:00,1931.3,1933.0,1926.0,1927.0,4687,-1.0
2022-03-28 12:00:00,1927.1,1932.9,1926.1,1929.5,5255,-1.0
2022-03-28 13:00:00,1929.4,1946.1,1928.7,1938.4,15466,1.0
2022-03-28 14:00:00,1938.3,1940.0,1929.9,1936.4,14467,1.0
2022-03-28 15:00:00,1936.6,1943.0,1933.4,1934.6,12307,1.0
2022-03-28 16:00:00,1934.5,1939.5,1934.2,1936.6,5806,1.0
2022-03-28 17:00:00,1936.7,1939.5,1935.6,1938.5,3445,1.0
2022-03-28 18:00:00,1938.5,1940.4,1933.6,1933.8,5378,0.0
2022-03-28 19:00:00,1933.8,1934.5,1925.5,1927.1,5586,0.0
2022-03-28 20:00:00,1927.2,1927.7,1915.7,1918.5,12122,0.0
2022-03-28 21:00:00,1918.4,1923.2,1918.2,1922.1,1649,0.0
2022-03-28 23:00:00,1927.2,1928.6,1926.5,1927.5,845,-1.0
2022-03-29 00:00:00,1927.2,1929.8,1926.7,1928.6,1129,-1.0
2022-03-29 01:00:00,1928.7,1929.8,1926.3,1927.8,2223,-1.0
2022-03-29 02:00:00,1927.4,1934.4,1927.0,1931.6,2786,0.0
2022-03-29 03:00:00,1931.7,1933.2,1930.3,1932.7,1518,1.0
2022-03-29 04:00:00,1932.6,1933.0,1929.5,1929.8,1364,-1.0
2022-03-29 05:00:00,1929.8,1929.8,1925.8,1926.8,2032,-1.0
2022-03-29 06:00:00,1926.8,1928.7,1925.6,1927.1,1853,-1.0
2022-03-29 07:00:00,1927.3,1929.5,1925.7,1929.0,3145,-1.0
2022-03-29 08:00:00,1929.0,1929.0,1923.1,1923.7,5316,-1.0
2022-03-29 09:00:00,1923.6,1925.3,1913.4,1917.4,6992,-1.0
2022-03-29 10:00:00,1917.3,1918.9,1912.8,1916.7,9775,-1.0
2022-03-29 11:00:00,1916.7,1920.2,1915.9,1916.0,5256,-1.0
2022-03-29 12:00:00,1916.1,1919.2,1904.3,1911.7,13746,-1.0
2022-03-29 13:00:00,1911.6,1913.7,1893.2,1900.8,29354,0.0
2022-03-29 14:00:00,1900.7,1913.3,1896.4,1911.0,25026,1.0
2022-03-29 15:00:00,1911.0,1919.0,1909.1,1912.7,18049,1.0
2022-03-29 16:00:00,1912.9,1919.7,1912.3,1919.7,7143,1.0
2022-03-29 17:00:00,1919.6,1922.2,1916.9,1919.6,5444,1.0
2022-03-29 18:00:00,1919.6,1922.2,1917.1,1920.8,6073,1.0
2022-03-29 19:00:00,1920.8,1922.8,1920.4,1921.6,3010,0.0
2022-03-29 20:00:00,1921.5,1926.4,1921.3,1923.9,4696,0.0
2022-03-30 23:00:00,1937.3,1938.5,1937.2,1937.2,497,1.0
2022-03-31 00:00:00,1937.2,1938.6,1936.1,1938.6,933,1.0
2022-03-31 01:00:00,1938.6,1938.7,1932.4,1935.9,2798,1.0
2022-03-31 02:00:00,1936.0,1936.6,1930.7,1931.4,2898,-1.0
2022-03-31 03:00:00,1931.4,1932.6,1928.6,1929.5,2273,-1.0
2022-03-31 04:00:00,1929.5,1931.4,1927.7,1929.4,3207,-1.0
2022-03-31 05:00:00,1929.2,1929.7,1924.2,1925.4,3554,-1.0
2022-03-31 06:00:00,1925.3,1927.7,1923.0,1927.5,3170,-1.0
2022-03-31 07:00:00,1927.4,1932.3,1926.7,1930.7,4505,0.0
2022-03-31 08:00:00,1930.6,1938.1,1929.6,1935.3,5976,1.0
2022-03-31 09:00:00,1935.4,1936.8,1928.1,1929.4,5477,-1.0
2022-03-31 10:00:00,1929.3,1930.8,1926.6,1929.9,3772,-1.0
2022-03-31 11:00:00,1930.0,1934.4,1928.8,1934.0,3922,1.0
2022-03-31 12:00:00,1934.1,1936.5,1932.5,1935.4,4387,1.0
2022-03-31 13:00:00,1935.3,1940.6,1932.4,1938.6,10244,1.0
2022-03-31 14:00:00,1938.7,1947.2,1936.9,1942.6,19163,1.0
2022-03-31 15:00:00,1942.7,1947.7,1942.3,1944.8,13597,1.0
2022-03-31 16:00:00,1944.9,1950.1,1944.3,1949.2,9257,1.0
2022-03-31 17:00:00,1949.2,1949.6,1943.9,1949.4,7817,1.0
2022-03-31 18:00:00,1949.5,1955.0,1949.1,1950.4,14589,1.0
2022-03-31 19:00:00,1950.4,1950.7,1946.1,1946.5,3754,0.0
2022-03-31 20:00:00,1946.6,1947.7,1939.9,1941.5,5847,0.0
2022-03-31 21:00:00,1941.6,1942.8,1941.1,1942.3,1645,0.0
2022-03-31 23:00:00,1942.4,1942.5,1939.2,1940.1,1040,1.0
2022-04-01 00:00:00,1940.1,1942.6,1939.4,1941.4,1129,1.0
2022-04-01 01:00:00,1941.6,1941.7,1937.1,1938.9,2480,1.0
2022-04-01 02:00:00,1938.8,1943.6,1938.2,1943.1,2874,1.0
2022-04-01 03:00:00,1943.1,1943.1,1938.4,1938.8,2256,1.0
2022-04-01 04:00:00,1938.9,1943.5,1938.7,1943.1,1466,1.0
2022-04-01 05:00:00,1943.0,1944.5,1941.6,1942.4,1701,1.0
2022-04-01 06:00:00,1942.6,1943.6,1940.7,1941.7,1608,1.0
2022-04-01 07:00:00,1941.8,1944.2,1936.2,1937.0,3427,0.0
2022-04-01 08:00:00,1937.0,1937.3,1933.6,1934.8,5855,-1.0
2022-04-01 09:00:00,1934.7,1937.0,1933.7,1936.2,3065,0.0
2022-04-01 10:00:00,1936.2,1940.8,1935.9,1938.5,3977,1.0
2022-04-01 11:00:00,1938.3,1939.0,1931.3,1931.6,3276,-1.0
2022-04-01 12:00:00,1931.6,1934.0,1928.2,1932.5,7819,-1.0
2022-04-01 13:00:00,1932.4,1938.2,1929.4,1931.3,12877,-1.0
2022-04-01 14:00:00,1931.2,1937.8,1926.0,1935.6,18692,0.0
2022-04-01 15:00:00,1935.6,1936.9,1922.1,1929.7,17693,-1.0
2022-04-01 16:00:00,1929.7,1934.3,1926.9,1929.7,10012,-1.0
2022-04-01 17:00:00,1929.8,1930.8,1926.2,1926.6,5578,-1.0
2022-04-01 18:00:00,1926.7,1926.8,1921.4,1925.6,11337,-1.0
2022-04-01 19:00:00,1925.5,1929.8,1925.5,1929.0,3317,0.0
2022-04-01 20:00:00,1929.0,1929.5,1924.5,1926.4,5312,0.0
2022-04-03 23:00:00,1927.1,1928.9,1925.0,1927.0,1299,-1.0
2022-04-04 00:00:00,1926.6,1928.6,1926.3,1928.5,761,-1.0
2022-04-04 01:00:00,1928.4,1930.8,1927.7,1929.5,1282,-1.0
2022-04-04 02:00:00,1929.5,1929.5,1926.3,1926.5,2147,-1.0
2022-04-04 03:00:00,1926.4,1926.9,1921.7,1923.1,2956,-1.0
2022-04-04 04:00:00,1923.1,1924.2,1922.1,1922.7,1277,-1.0
2022-04-04 05:00:00,1922.7,1922.9,1918.2,1921.3,2194,-1.0
2022-04-04 06:00:00,1921.3,1925.0,1920.8,1924.0,1547,-1.0
2022-04-04 07:00:00,1923.8,1932.5,1920.6,1931.3,4465,1.0
2022-04-04 08:00:00,1931.5,1935.0,1931.0,1933.7,5713,1.0
2022-04-04 09:00:00,1933.8,1937.2,1933.0,1935.2,4588,1.0
2022-04-04 10:00:00,1935.3,1935.8,1929.7,1930.0,3234,-1.0
2022-04-04 11:00:00,1930.1,1933.0,1929.5,1932.7,2257,1.0
2022-04-04 12:00:00,1932.7,1934.9,1931.7,1933.0,3324,1.0
2022-04-04 13:00:00,1933.1,1940.1,1932.0,1936.0,12112,1.0
2022-04-04 14:00:00,1935.9,1941.6,1929.3,1929.4,14414,-1.0
2022-04-04 15:00:00,1929.3,1940.5,1928.3,1939.0,16102,1.0
2022-04-04 16:00:00,1938.8,1939.8,1934.3,1937.4,9040,1.0
2022-04-04 17:00:00,1937.5,1937.9,1934.2,1935.4,3370,1.0
2022-04-04 18:00:00,1935.3,1935.5,1932.5,1933.4,4408,0.0
2022-04-04 19:00:00,1933.3,1937.4,1932.7,1936.1,2298,0.0
2022-04-04 20:00:00,1936.2,1937.0,1934.1,1936.5,2392,0.0
2022-04-04 21:00:00,1936.5,1937.4,1935.3,1936.9,1102,0.0
2022-04-04 23:00:00,1937.3,1938.1,1936.9,1937.3,1073,1.0
2022-04-05 00:00:00,1937.2,1937.5,1934.8,1935.7,1088,1.0
2022-04-05 01:00:00,1935.7,1937.3,1935.5,1936.2,1283,1.0
2022-04-05 02:00:00,1936.2,1936.8,1933.4,1934.1,1168,-1.0
2022-04-05 03:00:00,1934.0,1934.5,1931.4,1932.0,1373,-1.0
2022-04-05 04:00:00,1932.0,1933.1,1931.0,1932.0,1162,-1.0
2022-04-05 05:00:00,1932.0,1932.8,1930.0,1932.2,1479,-1.0
2022-04-05 06:00:00,1932.1,1934.8,1931.1,1934.6,1353,0.0
2022-04-05 07:00:00,1934.5,1937.6,1934.3,1936.5,1874,1.0
2022-04-05 08:00:00,1936.6,1937.1,1930.1,1931.3,4003,-1.0
2022-04-05 09:00:00,1931.2,1935.6,1929.1,1935.2,4842,1.0
2022-04-05 10:00:00,1935.1,1936.0,1931.6,1933.3,7891,-1.0
2022-04-05 11:00:00,1933.2,1934.4,1929.3,1932.5,4892,-1.0
2022-04-05 12:00:00,1932.3,1933.3,1930.2,1931.4,3494,-1.0
2022-04-05 13:00:00,1931.5,1939.3,1927.5,1939.0,13311,1.0
2022-04-05 14:00:00,1939.0,1947.7,1936.1,1946.4,20388,1.0
2022-04-05 15:00:00,1946.7,1948.9,1930.5,1934.2,26265,0.0
2022-04-05 16:00:00,1934.2,1936.7,1920.9,1924.3,15246,-1.0
2022-04-05 17:00:00,1924.3,1928.8,1921.0,1926.9,11917,-1.0
2022-04-05 18:00:00,1926.8,1929.1,1924.6,1925.6,4635,-1.0
2022-04-05 19:00:00,1925.6,1927.7,1923.6,1927.0,3496,0.0
2022-04-05 20:00:00,1926.9,1927.9,1922.5,1923.5,4441,0.0
2022-04-05 21:00:00,1923.4,1927.0,1923.0,1926.6,1759,0.0
2022-04-05 23:00:00,1927.6,1928.8,1925.3,1926.4,650,-1.0
2022-04-06 00:00:00,1926.5,1926.6,1923.5,1923.9,1115,-1.0
2022-04-06 01:00:00,1923.9,1924.8,1920.3,1922.9,2195,-1.0
2022-04-06 02:00:00,1922.7,1928.1,1919.5,1925.3,5241,-1.0
2022-04-06 03:00:00,1925.2,1928.4,1924.4,1925.9,3055,-1.0
2022-04-06 04:00:00,1925.9,1927.5,1925.2,1926.6,1164,-1.0
2022-04-06 05:00:00,1926.7,1927.0,1922.9,1924.3,1616,-1.0
2022-04-06 06:00:00,1924.4,1927.1,1923.5,1923.6,1630,-1.0
2022-04-06 07:00:00,1923.7,1924.2,1920.6,1922.6,3439,-1.0
2022-04-06 08:00:00,1922.6,1927.3,1916.2,1924.8,8727,-1.0
2022-04-06 09:00:00,1925.0,1929.7,1924.7,1929.5,5562,1.0
2022-04-06 10:00:00,1929.5,1937.6,1929.4,1933.3,10879,1.0
2022-04-06 11:00:00,1933.4,1933.6,1923.7,1925.7,6686,-1.0
2022-04-06 12:00:00,1925.8,1927.4,1921.2,1924.5,8777,-1.0
2022-04-06 13:00:00,1924.4,1931.9,1922.4,1929.9,13918,1.0
2022-04-06 14:00:00,1929.8,1935.5,1926.8,1934.0,14982,1.0
2022-04-06 15:00:00,1934.1,1935.4,1926.9,1929.1,12346,0.0
2022-04-06 16:00:00,1929.1,1932.9,1928.9,1931.1,6080,1.0
2022-04-06 17:00:00,1931.4,1931.7,1926.4,1928.0,4626,-1.0
2022-04-06 18:00:00,1927.9,1928.0,1922.4,1923.9,8918,-1.0
2022-04-06 19:00:00,1923.9,1932.6,1917.0,1927.3,18979,0.0
2022-04-06 20:00:00,1927.3,1930.3,1925.8,1927.7,4100,0.0
2022-04-07 23:00:00,1934.3,1935.3,1933.4,1934.2,722,0.0
2022-04-08 00:00:00,1934.1,1936.9,1933.8,1936.1,1269,1.0
2022-04-08 01:00:00,1936.1,1938.3,1935.3,1936.2,1606,1.0
2022-04-08 02:00:00,1936.1,1938.6,1935.0,1935.6,1749,0.0
2022-04-08 03:00:00,1935.6,1936.2,1932.1,1933.0,3397,-1.0
2022-04-08 04:00:00,1932.9,1934.0,1931.1,1933.9,2005,-1.0
2022-04-08 05:00:00,1933.8,1934.1,1930.6,1931.1,1145,-1.0
2022-04-08 06:00:00,1931.2,1935.2,1930.4,1934.7,1755,0.0
2022-04-08 07:00:00,1934.8,1936.1,1930.9,1932.8,4141,-1.0
2022-04-08 08:00:00,1932.7,1936.0,1932.3,1934.8,2832,0.0
2022-04-08 09:00:00,1934.9,1936.6,1932.7,1934.7,3220,0.0
2022-04-08 10:00:00,1934.5,1936.8,1934.0,1935.2,3612,0.0
2022-04-08 11:00:00,1935.2,1937.8,1935.1,1937.1,2482,1.0
2022-04-08 12:00:00,1937.0,1937.1,1933.1,1936.7,3083,0.0
2022-04-08 13:00:00,1936.8,1943.0,1932.0,1934.1,18445,-1.0
2022-04-08 14:00:00,1934.2,1944.5,1933.8,1942.7,26013,1.0
2022-04-08 15:00:00,1943.0,1952.2,1942.8,1946.9,25705,1.0
2022-04-08 16:00:00,1946.9,1950.0,1944.9,1945.3,9517,1.0
2022-04-08 17:00:00,1945.2,1947.5,1944.1,1945.2,4616,1.0
2022-04-08 18:00:00,1945.1,1946.4,1942.7,1946.0,6299,1.0
2022-04-08 19:00:00,1946.2,1948.1,1945.8,1947.9,2592,0.0
2022-04-08 20:00:00,1948.0,1948.8,1945.0,1948.0,3837,0.0
2022-04-08 21:00:00,1948.0,1951.5,1946.9,1950.4,1934,0.0
2022-04-10 23:00:00,1949.6,1954.2,1949.3,1950.7,2912,1.0
2022-04-11 00:00:00,1950.8,1951.1,1946.4,1948.1,2034,1.0
2022-04-11 01:00:00,1948.2,1949.6,1947.7,1948.9,1991,1.0
2022-04-11 02:00:00,1948.9,1951.6,1945.2,1947.7,3210,1.0
2022-04-11 03:00:00,1947.6,1947.9,1943.6,1946.7,4393,1.0
2022-04-11 04:00:00,1946.7,1949.4,1945.6,1946.0,2402,1.0
2022-04-11 05:00:00,1945.9,1947.6,1944.5,1945.4,2146,1.0
2022-04-11 06:00:00,1945.5,1948.4,1942.9,1948.3,3348,1.0
2022-04-11 07:00:00,1948.4,1948.7,1944.2,1946.3,4222,1.0
2022-04-11 08:00:00,1946.1,1950.1,1944.9,1949.0,6561,1.0
2022-04-11 09:00:00,1948.9,1962.0,1948.4,1960.9,12135,1.0
2022-04-11 10:00:00,1960.8,1963.3,1959.6,1962.0,7047,1.0
2022-04-11 11:00:00,1961.9,1962.9,1956.6,1960.0,7909,1.0
2022-04-11 12:00:00,1960.0,1966.1,1959.2,1964.6,8670,1.0
2022-04-11 13:00:00,1964.8,1974.6,1963.6,1967.9,24115,0.0
2022-04-11 14:00:00,1968.0,1969.3,1952.6,1955.0,28387,-1.0
2022-04-11 15:00:00,1955.1,1956.8,1949.0,1955.2,19286,-1.0
2022-04-11 16:00:00,1955.2,1958.2,1954.5,1954.9,7170,-1.0
2022-04-11 17:00:00,1954.9,1955.2,1944.0,1944.7,10041,0.0
2022-04-11 18:00:00,1944.7,1950.7,1944.1,1950.3,8004,1.0
2022-04-11 19:00:00,1950.4,1953.8,1950.0,1953.1,3794,0.0
2022-04-11 20:00:00,1953.1,1958.2,1952.7,1957.2,4468,0.0
2022-04-12 23:00:00,1970.5,1971.6,1969.6,1970.5,1078,1.0
2022-04-13 00:00:00,1970.5,1970.6,1968.5,1969.5,938,1.0
2022-04-13 01:00:00,1969.6,1971.9,1966.3,1967.6,2804,1.0
2022-04-13 02:00:00,1967.7,1973.2,1966.9,1972.8,3747,1.0
2022-04-13 03:00:00,1972.9,1975.0,1971.9,1974.5,2899,1.0
2022-04-13 04:00:00,1974.5,1976.0,1972.6,1973.6,2039,1.0
2022-04-13 05:00:00,1973.7,1974.2,1971.6,1972.0,1439,1.0
2022-04-13 06:00:00,1972.1,1978.2,1971.5,1975.8,2329,1.0
2022-04-13 07:00:00,1975.7,1975.7,1970.1,1972.3,4379,1.0
2022-04-13 08:00:00,1972.1,1976.6,1969.2,1974.9,6883,1.0
2022-04-13 09:00:00,1974.9,1979.6,1973.7,1977.5,6204,1.0
2022-04-13 10:00:00,1977.5,1983.1,1977.3,1981.7,4941,0.0
2022-04-13 11:00:00,1981.5,1984.3,1980.4,1981.0,4771,0.0
2022-04-13 12:00:00,1981.1,1983.6,1978.4,1982.0,6388,0.0
2022-04-13 13:00:00,1982.1,1984.8,1975.6,1981.4,14061,0.0
2022-04-13 14:00:00,1981.5,1984.5,1976.8,1980.9,15751,0.0
2022-04-13 15:00:00,1981.0,1984.1,1978.0,1982.0,12007,1.0
2022-04-13 16:00:00,1982.1,1985.8,1979.6,1984.7,8391,1.0
2022-04-13 17:00:00,1984.7,1985.4,1981.6,1982.7,5485,1.0
2022-04-13 18:00:00,1982.7,1985.5,1980.8,1982.6,5775,0.0
2022-04-13 19:00:00,1982.6,1984.3,1979.4,1979.6,3928,0.0
2022-04-13 20:00:00,1979.6,1982.8,1978.7,1981.9,4083,0.0
2022-04-13 21:00:00,1981.9,1982.0,1980.0,1981.3,1430,0.0
2022-04-13 23:00:00,1981.6,1982.8,1980.7,1982.0,912,0.0
2022-04-14 00:00:00,1982.0,1982.8,1980.8,1980.8,1019,-1.0
2022-04-14 01:00:00,1980.9,1981.5,1977.1,1978.7,2741,-1.0
2022-04-14 02:00:00,1978.7,1983.5,1978.1,1983.3,2747,1.0
2022-04-14 03:00:00,1983.4,1984.0,1980.0,1981.0,2989,0.0
2022-04-14 04:00:00,1980.9,1981.2,1976.5,1977.2,2811,-1.0
2022-04-14 05:00:00,1977.4,1979.0,1976.0,1979.0,1910,-1.0
2022-04-14 06:00:00,1979.0,1979.0,1975.4,1975.7,1909,-1.0
2022-04-14 07:00:00,1975.5,1978.0,1973.1,1976.9,4537,-1.0
2022-04-14 08:00:00,1976.8,1982.2,1974.9,1979.1,6213,0.0
2022-04-14 09:00:00,1979.1,1979.7,1975.2,1975.3,3435,-1.0
2022-04-14 10:00:00,1975.3,1976.1,1971.1,1972.6,6910,-1.0
2022-04-14 11:00:00,1972.5,1978.3,1970.5,1977.6,5555,0.0
2022-04-14 12:00:00,1977.5,1982.7,1977.3,1980.9,7613,1.0
2022-04-14 13:00:00,1980.8,1983.8,1973.0,1975.8,13327,-1.0
2022-04-14 14:00:00,1975.8,1981.2,1962.7,1964.8,20185,-1.0
2022-04-14 15:00:00,1964.7,1975.8,1963.2,1975.2,17245,-1.0
2022-04-14 16:00:00,1975.2,1975.3,1965.7,1969.8,10659,-1.0
2022-04-14 17:00:00,1969.7,1975.6,1969.7,1974.2,6301,-1.0
2022-04-14 18:00:00,1974.2,1978.3,1973.1,1975.2,9288,-1.0
2022-04-14 19:00:00,1975.3,1978.0,1973.6,1973.7,2888,0.0
2022-04-14 20:00:00,1973.5,1977.0,1973.4,1975.1,2823,0.0
2022-04-17 23:00:00,1978.5,1985.0,1974.4,1982.4,3377,1.0
2022-04-18 00:00:00,1982.7,1992.6,1982.0,1991.2,5002,1.0
2022-04-18 01:00:00,1991.3,1992.7,1988.3,1991.5,4352,1.0
2022-04-18 02:00:00,1991.6,1992.5,1987.1,1989.3,4309,1.0
2022-04-18 03:00:00,1989.3,1989.9,1986.4,1986.4,1904,1.0
2022-04-18 04:00:00,1986.4,1989.0,1986.2,1988.6,1683,1.0
2022-04-18 05:00:00,1988.8,1989.4,1987.1,1988.7,1998,1.0
2022-04-18 06:00:00,1988.8,1992.2,1988.1,1989.2,3604,1.0
2022-04-18 07:00:00,1989.3,1995.5,1987.6,1993.6,7046,1.0
2022-04-18 08:00:00,1993.6,1996.7,1992.5,1995.4,6260,0.0
2022-04-18 09:00:00,1995.3,1997.2,1993.7,1996.8,3831,1.0
2022-04-18 10:00:00,1996.9,1998.2,1995.9,1997.1,4439,1.0
2022-04-18 11:00:00,1997.1,1997.7,1991.9,1992.8,3626,-1.0
2022-04-18 12:00:00,1992.7,1996.6,1992.3,1996.1,5833,0.0
2022-04-18 13:00:00,1995.9,2003.0,1995.9,1999.3,14771,1.0
2022-04-18 14:00:00,1999.4,2000.8,1992.9,1996.7,11809,0.0
2022-04-18 15:00:00,1996.6,1998.3,1986.5,1987.4,13510,-1.0
2022-04-18 16:00:00,1987.4,1993.3,1986.3,1992.8,9309,-1.0
2022-04-18 17:00:00,1992.6,1994.3,1988.9,1990.1,4879,-1.0
2022-04-18 18:00:00,1990.1,1991.2,1981.1,1981.6,11399,-1.0
2022-04-18 19:00:00,1981.6,1983.6,1979.3,1983.1,6169,0.0
2022-04-18 20:00:00,1983.2,1985.9,1981.2,1981.5,3794,0.0
2022-04-18 21:00:00,1981.6,1982.2,1979.9,1982.0,1990,0.0
2022-04-18 23:00:00,1981.2,1982.0,1980.0,1980.1,907,-1.0
2022-04-19 00:00:00,1980.2,1981.0,1979.3,1980.5,1555,-1.0
2022-04-19 01:00:00,1980.5,1982.2,1978.1,1979.2,4417,-1.0
2022-04-19 02:00:00,1979.2,1981.8,1978.2,1981.5,2817,-1.0
2022-04-19 03:00:00,1981.6,1982.0,1978.8,1980.4,2269,-1.0
2022-04-19 04:00:00,1980.2,1981.8,1979.6,1981.8,1307,-1.0
2022-04-19 05:00:00,1981.7,1981.8,1976.2,1977.6,2858,-1.0
2022-04-19 06:00:00,1977.6,1978.6,1975.6,1977.3,2385,-1.0
2022-04-19 07:00:00,1977.3,1979.2,1976.5,1977.3,3070,-1.0
2022-04-19 08:00:00,1977.2,1984.0,1977.1,1981.2,6743,-1.0
2022-04-19 09:00:00,1981.2,1984.4,1980.2,1980.9,4731,-1.0
2022-04-19 10:00:00,1980.8,1982.6,1978.3,1980.7,5386,-1.0
2022-04-19 11:00:00,1980.7,1982.0,1977.4,1981.1,4489,-1.0
2022-04-19 12:00:00,1981.1,1983.4,1980.0,1983.1,4591,-1.0
2022-04-19 13:00:00,1983.1,1985.1,1966.9,1969.8,24690,-1.0
2022-04-19 14:00:00,1970.0,1971.1,1959.6,1966.3,34339,0.0
2022-04-19 15:00:00,1966.3,1968.8,1953.3,1957.4,27223,-1.0
2022-04-19 16:00:00,1957.5,1958.9,1952.6,1958.7,11867,-1.0
2022-04-19 17:00:00,1958.7,1960.7,1956.9,1959.8,5231,-1.0
2022-04-19 18:00:00,1959.7,1960.3,1956.5,1957.6,5304,-1.0
2022-04-19 19:00:00,1957.6,1958.3,1955.1,1956.5,2991,0.0
2022-04-19 20:00:00,1956.6,1956.6,1945.5,1950.2,11770,0.0
2022-04-19 21:00:00,1950.3,1952.5,1949.4,1952.2,1848,0.0
2022-04-19 23:00:00,1952.7,1953.1,1950.9,1952.0,1222,-1.0
2022-04-20 00:00:00,1952.1,1953.7,1950.1,1951.9,1687,-1.0
2022-04-20 01:00:00,1952.0,1952.4,1948.3,1949.1,2155,-1.0
2022-04-20 02:00:00,1949.0,1951.4,1944.7,1947.7,5558,-1.0
2022-04-20 03:00:00,1947.7,1950.2,1946.3,1949.0,3188,-1.0
2022-04-20 04:00:00,1949.1,1950.5,1945.1,1946.5,3945,-1.0
2022-04-20 05:00:00,1946.6,1946.7,1941.0,1945.2,3223,-1.0
2022-04-20 06:00:00,1945.3,1948.7,1944.2,1944.4,2915,-1.0
2022-04-20 07:00:00,1944.3,1945.2,1941.2,1943.6,5108,-1.0
2022-04-20 08:00:00,1943.6,1947.4,1943.2,1946.2,5947,-1.0
2022-04-20 09:00:00,1946.2,1949.6,1942.4,1949.1,5393,-1.0
2022-04-20 10:00:00,1948.9,1951.8,1948.1,1951.1,4921,-1.0
2022-04-20 11:00:00,1951.1,1955.8,1950.9,1955.1,9338,-1.0
2022-04-20 12:00:00,1955.0,1957.6,1953.8,1954.2,4973,-1.0
2022-04-20 13:00:00,1954.2,1955.0,1946.8,1951.9,13894,-1.0
2022-04-20 14:00:00,1951.8,1953.5,1945.9,1951.2,14207,-1.0
2022-04-20 15:00:00,1951.3,1956.6,1951.0,1954.6,11731,-1.0
2022-04-20 16:00:00,1954.7,1956.9,1952.2,1953.2,6283,-1.0
2022-04-20 17:00:00,1953.3,1956.1,1951.5,1955.7,5641,-1.0
2022-04-20 18:00:00,1955.7,1957.4,1953.6,1954.5,9055,-1.0
2022-04-20 19:00:00,1954.5,1955.9,1953.5,1954.4,2881,0.0
2022-04-20 20:00:00,1954.4,1960.5,1953.4,1960.2,5798,0.0
2022-04-21 23:00:00,1953.1,1954.0,1952.2,1953.4,880,1.0
2022-04-22 00:00:00,1953.4,1954.7,1952.6,1952.8,1014,1.0
2022-04-22 01:00:00,1952.7,1954.0,1950.3,1952.2,1917,0.0
2022-04-22 02:00:00,1951.9,1955.4,1950.6,1952.3,3917,-1.0
2022-04-22 03:00:00,1952.4,1953.3,1949.0,1949.1,2913,-1.0
2022-04-22 04:00:00,1949.0,1952.7,1947.1,1952.1,3253,-1.0
2022-04-22 05:00:00,1952.2,1954.7,1951.4,1954.3,2409,1.0
