,Datetime,Open,High,Low,Close,Volume,Signal
2036,2022-02-14 01:30:00,1859.7,1862.0,1858.5,1859.9,3929.0,0
2037,2022-02-14 02:00:00,1859.9,1861.4,1859.4,1861.1,1708.0,1
2038,2022-02-14 02:30:00,1861.1,1861.2,1859.0,1859.6,1135.0,0
2039,2022-02-14 03:00:00,1859.5,1859.8,1855.1,1856.0,4174.0,-1
2040,2022-02-14 03:30:00,1856.0,1856.0,1853.3,1854.4,2361.0,-1
2041,2022-02-14 04:00:00,1854.5,1855.2,1853.8,1854.3,1303.0,-1
2042,2022-02-14 04:30:00,1854.2,1854.6,1852.5,1853.7,2799.0,-1
2043,2022-02-14 05:00:00,1853.6,1854.8,1852.6,1852.9,1662.0,-1
2044,2022-02-14 05:30:00,1852.8,1855.1,1852.6,1854.7,1384.0,-1
2045,2022-02-14 06:00:00,1854.7,1855.9,1854.2,1855.7,1746.0,-1
2046,2022-02-14 06:30:00,1855.6,1855.9,1853.7,1854.4,1558.0,-1
2047,2022-02-14 07:00:00,1854.3,1854.8,1852.7,1854.3,1334.0,-1
2048,2022-02-14 07:30:00,1854.3,1855.9,1851.9,1855.7,2543.0,0
2049,2022-02-14 08:00:00,1855.7,1856.6,1854.2,1855.6,2413.0,0
2050,2022-02-14 08:30:00,1855.6,1859.6,1853.4,1859.6,5039.0,1
2051,2022-02-14 09:00:00,1859.6,1859.9,1856.6,1857.9,6533.0,1
2052,2022-02-14 09:30:00,1857.9,1858.3,1854.6,1855.7,3554.0,0
2053,2022-02-14 10:00:00,1855.7,1858.6,1854.7,1858.4,2669.0,1
2054,2022-02-14 10:30:00,1858.5,1859.0,1857.1,1858.2,1422.0,1
2055,2022-02-14 11:00:00,1858.2,1858.4,1855.3,1856.8,2396.0,0
2056,2022-02-14 11:30:00,1856.9,1858.0,1855.2,1857.3,1625.0,0
2057,2022-02-14 12:00:00,1857.3,1858.0,1856.4,1857.7,1338.0,0
2058,2022-02-14 12:30:00,1857.7,1859.2,1856.7,1858.3,2153.0,0
2059,2022-02-14 13:00:00,1858.4,1859.6,1852.5,1856.9,10484.0,-1
2060,2022-02-14 13:30:00,1856.9,1859.9,1854.5,1858.7,8919.0,1
2061,2022-02-14 14:00:00,1858.7,1864.5,1856.7,1863.1,15682.0,1
2062,2022-02-14 14:30:00,1863.1,1864.9,1861.7,1862.6,8031.0,1
2063,2022-02-14 15:00:00,1862.5,1868.6,1861.5,1868.3,16796.0,1
2064,2022-02-14 15:30:00,1868.4,1870.9,1866.0,1868.4,15042.0,1
2065,2022-02-14 16:00:00,1868.5,1872.8,1868.0,1870.0,10957.0,1
2066,2022-02-14 16:30:00,1870.0,1870.7,1864.6,1865.5,9929.0,1
2067,2022-02-14 17:00:00,1865.5,1865.9,1861.8,1863.4,9278.0,1
2068,2022-02-14 17:30:00,1863.4,1864.1,1862.0,1863.4,3258.0,1
2069,2022-02-14 18:00:00,1863.3,1866.3,1862.7,1866.3,3755.0,1
2070,2022-02-14 18:30:00,1866.2,1869.9,1865.5,1869.6,7617.0,1
2071,2022-02-14 19:00:00,1869.5,1874.8,1867.7,1873.0,10616.0,1
2072,2022-02-14 19:30:00,1872.9,1876.5,1869.3,1871.4,8742.0,1
2073,2022-02-14 20:00:00,1871.6,1873.0,1869.6,1869.9,3763.0,1
2074,2022-02-14 20:30:00,1869.9,1875.1,1869.9,1874.4,2635.0,1
2075,2022-02-14 21:00:00,1874.5,1875.4,1872.9,1873.7,2477.0,1
2076,2022-02-14 21:30:00,1873.8,1875.1,1872.8,1873.7,1095.0,1
2077,2022-02-15 00:00:00,1872.9,1873.2,1872.4,1873.0,814.0,1
2078,2022-02-15 00:30:00,1873.1,1874.1,1872.6,1873.3,1088.0,1
2079,2022-02-15 01:00:00,1873.4,1874.2,1873.2,1873.8,709.0,1
2080,2022-02-15 01:30:00,1873.8,1874.2,1872.0,1873.1,2092.0,1
2081,2022-02-15 02:00:00,1873.0,1873.7,1872.3,1873.1,1036.0,1
2082,2022-02-15 02:30:00,1873.1,1874.0,1872.3,1873.5,1800.0,1
2083,2022-02-15 03:00:00,1873.5,1880.0,1873.4,1878.5,6519.0,1
2084,2022-02-15 03:30:00,1878.4,1881.2,1878.4,1881.1,3392.0,1
2085,2022-02-15 04:00:00,1881.1,1881.3,1878.5,1879.7,2394.0,1
2086,2022-02-15 04:30:00,1879.5,1881.2,1878.9,1880.1,1749.0,1
2087,2022-02-15 05:00:00,1880.2,1880.4,1879.5,1879.6,703.0,1
2088,2022-02-15 05:30:00,1879.7,1881.6,1879.1,1880.8,2057.0,1
2089,2022-02-15 06:00:00,1880.8,1881.3,1878.9,1880.1,2458.0,1
2090,2022-02-15 06:30:00,1880.1,1881.6,1879.8,1880.2,2056.0,1
2091,2022-02-15 07:00:00,1880.2,1881.1,1879.7,1880.9,1617.0,1
2092,2022-02-15 07:30:00,1880.9,1881.1,1879.3,1879.9,2083.0,1
2093,2022-02-15 08:00:00,1879.9,1880.0,1876.9,1877.5,3255.0,1
2094,2022-02-15 08:30:00,1877.5,1879.0,1868.4,1870.0,13511.0,0
2095,2022-02-15 09:00:00,1869.9,1871.6,1858.5,1862.9,14100.0,-1
2096,2022-02-15 09:30:00,1862.9,1863.1,1853.3,1856.1,10057.0,-1
2097,2022-02-15 10:00:00,1856.1,1861.0,1854.6,1858.9,5419.0,-1
2098,2022-02-15 10:30:00,1858.8,1859.0,1855.2,1857.3,4284.0,-1
2099,2022-02-15 11:00:00,1857.4,1857.4,1855.2,1856.1,2700.0,-1
2100,2022-02-15 11:30:00,1856.0,1857.3,1855.4,1855.9,1880.0,-1
2101,2022-02-15 12:00:00,1855.8,1856.7,1850.7,1853.5,7122.0,-1
2102,2022-02-15 12:30:00,1853.5,1854.5,1845.4,1850.5,9163.0,-1
2103,2022-02-15 13:00:00,1850.4,1852.8,1849.1,1851.1,4529.0,-1
2104,2022-02-15 13:30:00,1851.2,1853.8,1845.8,1848.5,11595.0,-1
2105,2022-02-15 14:00:00,1848.5,1855.0,1845.5,1851.7,13114.0,-1
2106,2022-02-15 14:30:00,1851.6,1859.0,1851.4,1855.2,11112.0,-1
2107,2022-02-15 15:00:00,1855.1,1855.8,1848.3,1850.3,14339.0,-1
2108,2022-02-15 15:30:00,1850.3,1854.3,1849.3,1852.3,8176.0,-1
2109,2022-02-15 16:00:00,1852.3,1852.6,1848.1,1849.2,5334.0,-1
2110,2022-02-15 16:30:00,1849.2,1851.1,1847.6,1850.3,5424.0,-1
2111,2022-02-15 17:00:00,1850.2,1853.9,1849.7,1853.7,4688.0,-1
2112,2022-02-15 17:30:00,1853.8,1854.1,1850.9,1851.4,2683.0,-1
2113,2022-02-15 18:00:00,1851.3,1855.0,1851.1,1854.0,2767.0,-1
2114,2022-02-15 18:30:00,1854.0,1856.5,1853.7,1856.4,5524.0,-1
2115,2022-02-15 19:00:00,1856.4,1857.8,1856.1,1856.5,2790.0,-1
2116,2022-02-15 19:30:00,1856.3,1856.8,1855.3,1855.7,1198.0,-1
2117,2022-02-15 20:00:00,1855.7,1856.2,1854.3,1855.7,1396.0,-1
2118,2022-02-15 20:30:00,1855.8,1857.7,1853.9,1853.9,1791.0,-1
2119,2022-02-15 21:00:00,1853.9,1855.7,1852.8,1854.8,3609.0,-1
2120,2022-02-15 21:30:00,1854.7,1854.9,1852.9,1854.7,686.0,-1
2121,2022-02-16 00:00:00,1855.4,1855.5,1854.2,1854.5,498.0,-1
2122,2022-02-16 00:30:00,1854.5,1854.8,1853.2,1853.6,843.0,-1
2123,2022-02-16 01:00:00,1853.6,1854.2,1852.9,1853.6,391.0,-1
2124,2022-02-16 01:30:00,1853.6,1853.8,1851.8,1852.8,1656.0,-1
2125,2022-02-16 02:00:00,1852.7,1854.4,1852.4,1854.0,1064.0,-1
2126,2022-02-16 02:30:00,1853.9,1854.5,1853.2,1853.9,1109.0,-1
2127,2022-02-16 03:00:00,1853.9,1854.7,1853.0,1853.9,1074.0,-1
2128,2022-02-16 03:30:00,1853.8,1854.5,1852.9,1853.4,885.0,-1
2129,2022-02-16 04:00:00,1853.3,1854.3,1853.3,1854.1,445.0,-1
2130,2022-02-16 04:30:00,1854.2,1854.6,1853.9,1854.3,475.0,-1
2131,2022-02-16 05:00:00,1854.2,1854.8,1854.1,1854.4,533.0,-1
2132,2022-02-16 05:30:00,1854.4,1855.2,1853.6,1854.7,890.0,-1
2133,2022-02-16 06:00:00,1854.7,1856.3,1854.5,1855.8,1540.0,0
2134,2022-02-16 06:30:00,1855.8,1856.9,1854.7,1856.4,1132.0,1
2135,2022-02-16 07:00:00,1856.4,1857.5,1855.9,1856.6,883.0,0
2136,2022-02-16 07:30:00,1856.6,1858.2,1855.3,1856.9,1917.0,0
2137,2022-02-16 08:00:00,1856.9,1857.1,1856.1,1856.5,907.0,0
2138,2022-02-16 08:30:00,1856.4,1858.9,1856.3,1857.7,2681.0,1
2139,2022-02-16 09:00:00,1857.7,1858.8,1857.5,1858.4,1134.0,1
2140,2022-02-16 09:30:00,1858.4,1858.9,1857.5,1858.6,1678.0,1
2141,2022-02-16 10:00:00,1858.6,1860.3,1857.6,1859.8,2712.0,1
2142,2022-02-16 10:30:00,1859.8,1861.5,1856.2,1856.2,2760.0,-1
2143,2022-02-16 11:00:00,1856.3,1857.6,1855.3,1856.1,2632.0,-1
2144,2022-02-16 11:30:00,1856.2,1856.9,1855.5,1856.4,1164.0,0
2145,2022-02-16 12:00:00,1856.5,1858.0,1856.4,1857.9,1131.0,1
2146,2022-02-16 12:30:00,1857.9,1857.9,1855.1,1856.3,1248.0,-1
2147,2022-02-16 13:00:00,1856.3,1856.9,1852.3,1854.3,2721.0,-1
2148,2022-02-16 13:30:00,1854.2,1857.5,1852.8,1855.1,5094.0,-1
2149,2022-02-16 14:00:00,1854.4,1860.6,1852.9,1860.3,9002.0,1
2150,2022-02-16 14:30:00,1860.3,1861.2,1859.0,1859.7,5587.0,1
2151,2022-02-16 15:00:00,1859.8,1866.7,1859.7,1863.4,13284.0,1
2152,2022-02-16 15:30:00,1863.5,1865.2,1862.2,1863.5,5765.0,1
2153,2022-02-16 16:00:00,1863.4,1864.5,1861.5,1864.3,3896.0,1
2154,2022-02-16 16:30:00,1864.2,1866.5,1862.9,1866.1,4202.0,1
2155,2022-02-16 17:00:00,1866.1,1867.8,1865.8,1866.8,4554.0,1
2156,2022-02-16 17:30:00,1866.9,1870.8,1866.7,1870.7,4664.0,1
2157,2022-02-16 18:00:00,1870.6,1871.9,1869.4,1870.8,5022.0,1
2158,2022-02-16 18:30:00,1870.8,1872.4,1870.0,1871.3,6502.0,1
2159,2022-02-16 19:00:00,1871.3,1872.3,1867.1,1868.1,4750.0,1
2160,2022-02-16 19:30:00,1868.1,1874.3,1867.1,1872.5,9569.0,1
2161,2022-02-16 20:00:00,1872.3,1873.6,1868.3,1872.4,4512.0,1
2162,2022-02-16 20:30:00,1872.4,1874.2,1870.8,1873.7,2417.0,1
2163,2022-02-16 21:00:00,1873.7,1874.6,1872.7,1874.4,3231.0,1
2164,2022-02-16 21:30:00,1874.3,1874.5,1869.1,1870.3,2701.0,1
2165,2022-02-17 00:00:00,1871.5,1872.8,1871.0,1871.7,785.0,1
2166,2022-02-17 00:30:00,1871.9,1873.3,1871.8,1873.1,804.0,1
2167,2022-02-17 01:00:00,1873.2,1873.6,1872.1,1872.9,936.0,1
2168,2022-02-17 01:30:00,1872.9,1873.7,1870.2,1870.7,2811.0,1
2169,2022-02-17 02:00:00,1870.8,1872.2,1870.7,1872.0,1170.0,1
2170,2022-02-17 02:30:00,1872.2,1872.5,1870.3,1870.5,1283.0,1
2171,2022-02-17 03:00:00,1870.5,1871.1,1869.7,1870.8,1953.0,1
2172,2022-02-17 03:30:00,1870.7,1871.2,1869.7,1871.1,1190.0,1
2173,2022-02-17 04:00:00,1871.0,1877.5,1870.1,1877.4,5658.0,1
2174,2022-02-17 04:30:00,1877.5,1878.9,1874.1,1875.3,7137.0,1
2175,2022-02-17 05:00:00,1875.2,1878.2,1875.0,1876.2,2215.0,1
2176,2022-02-17 05:30:00,1876.1,1877.5,1872.3,1876.0,3869.0,1
2177,2022-02-17 06:00:00,1875.9,1877.6,1874.3,1877.5,2997.0,1
2178,2022-02-17 06:30:00,1877.5,1879.7,1876.3,1876.3,4315.0,1
2179,2022-02-17 07:00:00,1876.3,1879.6,1875.3,1877.7,3698.0,1
2180,2022-02-17 07:30:00,1877.6,1879.4,1875.8,1876.6,3377.0,1
2181,2022-02-17 08:00:00,1876.6,1878.3,1876.3,1878.3,1703.0,1
2182,2022-02-17 08:30:00,1878.1,1893.6,1877.4,1887.0,13256.0,-1
2183,2022-02-17 09:00:00,1887.1,1890.9,1883.9,1888.4,10295.0,1
2184,2022-02-17 09:30:00,1888.4,1895.8,1886.8,1895.2,8752.0,1
2185,2022-02-17 10:00:00,1895.2,1895.6,1889.6,1890.6,5671.0,1
2186,2022-02-17 10:30:00,1890.7,1891.9,1886.1,1888.2,5673.0,0
2187,2022-02-17 11:00:00,1888.1,1889.2,1887.5,1888.2,2485.0,0
2188,2022-02-17 11:30:00,1888.1,1888.4,1886.0,1886.1,2019.0,-1
2189,2022-02-17 12:00:00,1886.0,1886.8,1885.1,1885.5,2409.0,-1
2190,2022-02-17 12:30:00,1885.4,1889.6,1884.6,1887.5,3017.0,0
2191,2022-02-17 13:00:00,1887.5,1889.1,1886.9,1888.6,2314.0,1
2192,2022-02-17 13:30:00,1888.6,1896.7,1887.6,1895.0,12881.0,1
2193,2022-02-17 14:00:00,1895.0,1900.0,1893.8,1898.2,17791.0,1
2194,2022-02-17 14:30:00,1898.2,1898.9,1887.7,1894.6,19073.0,1
2195,2022-02-17 15:00:00,1894.5,1897.2,1891.1,1895.6,13397.0,1
2196,2022-02-17 15:30:00,1895.5,1898.5,1894.5,1897.6,12719.0,1
2197,2022-02-17 16:00:00,1897.6,1898.3,1894.5,1897.7,8779.0,1
2198,2022-02-17 16:30:00,1897.7,1899.7,1895.3,1897.0,8476.0,1
2199,2022-02-17 17:00:00,1897.2,1902.2,1896.4,1897.8,10985.0,1
2200,2022-02-17 17:30:00,1898.0,1901.7,1897.6,1900.0,6024.0,1
2201,2022-02-17 18:00:00,1900.1,1903.0,1899.6,1900.0,6449.0,1
2202,2022-02-17 18:30:00,1900.0,1902.8,1899.7,1902.1,8626.0,1
2203,2022-02-17 19:00:00,1902.0,1904.0,1899.2,1899.5,6146.0,1
2204,2022-02-17 19:30:00,1899.4,1902.7,1898.9,1902.5,2252.0,1
2205,2022-02-17 20:00:00,1902.6,1903.4,1900.2,1902.3,3091.0,1
2206,2022-02-17 20:30:00,1902.4,1902.5,1899.8,1901.4,2100.0,1
2207,2022-02-17 21:00:00,1901.4,1901.8,1899.7,1901.0,2837.0,1
2208,2022-02-17 21:30:00,1901.0,1901.5,1900.1,1900.4,958.0,1
2209,2022-02-18 00:00:00,1902.2,1902.8,1901.4,1902.6,1279.0,1
2210,2022-02-18 00:30:00,1902.6,1904.9,1902.2,1904.8,1427.0,1
2211,2022-02-18 01:00:00,1904.9,1905.0,1901.9,1901.9,1191.0,1
2212,2022-02-18 01:30:00,1902.1,1902.1,1900.1,1900.8,2439.0,1
2213,2022-02-18 02:00:00,1900.8,1901.8,1890.2,1892.3,9480.0,-1
2214,2022-02-18 02:30:00,1892.2,1892.9,1890.6,1892.4,2536.0,-1
2215,2022-02-18 03:00:00,1892.5,1893.9,1892.2,1892.9,1550.0,-1
2216,2022-02-18 03:30:00,1892.7,1893.5,1892.5,1893.2,912.0,-1
2217,2022-02-18 04:00:00,1893.0,1893.8,1892.8,1893.1,1297.0,-1
2218,2022-02-18 04:30:00,1893.1,1893.3,1891.5,1892.4,1246.0,-1
2219,2022-02-18 05:00:00,1892.4,1893.0,1891.6,1892.3,986.0,-1
2220,2022-02-18 05:30:00,1892.2,1893.3,1892.0,1892.1,1003.0,-1
2221,2022-02-18 06:00:00,1892.1,1895.6,1892.1,1893.9,3757.0,1
2222,2022-02-18 06:30:00,1894.0,1895.1,1893.2,1893.9,1341.0,1
2223,2022-02-18 07:00:00,1893.9,1895.0,1893.3,1894.2,1746.0,1
2224,2022-02-18 07:30:00,1894.4,1895.3,1892.2,1893.9,3364.0,0
2225,2022-02-18 08:00:00,1893.9,1894.7,1893.4,1894.1,1057.0,0
2226,2022-02-18 08:30:00,1894.1,1897.9,1894.0,1896.4,3832.0,1
2227,2022-02-18 09:00:00,1896.4,1897.8,1893.8,1897.2,2287.0,1
2228,2022-02-18 09:30:00,1897.2,1897.4,1894.7,1894.9,2037.0,0
2229,2022-02-18 10:00:00,1894.9,1896.8,1894.6,1896.8,1439.0,1
2230,2022-02-18 10:30:00,1896.7,1897.3,1890.9,1891.4,3321.0,-1
2231,2022-02-18 11:00:00,1891.4,1891.9,1888.0,1891.3,5002.0,-1
2232,2022-02-18 11:30:00,1891.3,1892.0,1888.4,1890.7,2449.0,-1
2233,2022-02-18 12:00:00,1890.8,1894.2,1890.6,1893.0,2474.0,-1
2234,2022-02-18 12:30:00,1893.1,1894.3,1891.1,1893.4,2054.0,0
2235,2022-02-18 13:00:00,1893.4,1896.3,1893.1,1895.9,2902.0,1
2236,2022-02-18 13:30:00,1896.0,1901.7,1894.1,1901.5,11318.0,1
2237,2022-02-18 14:00:00,1901.6,1902.5,1898.1,1898.5,8982.0,1
2238,2022-02-18 14:30:00,1898.5,1900.7,1898.0,1898.4,5581.0,1
2239,2022-02-18 15:00:00,1898.4,1900.7,1895.7,1896.6,8669.0,1
2240,2022-02-18 15:30:00,1896.8,1898.7,1894.6,1896.3,6551.0,1
2241,2022-02-18 16:00:00,1896.4,1898.6,1892.4,1894.0,7809.0,-1
2242,2022-02-18 16:30:00,1893.9,1898.8,1893.2,1895.3,8586.0,0
2243,2022-02-18 17:00:00,1895.4,1898.9,1894.6,1898.1,4344.0,1
2244,2022-02-18 17:30:00,1898.2,1898.6,1896.5,1898.2,3130.0,1
2245,2022-02-18 18:00:00,1898.2,1900.1,1897.8,1899.1,4468.0,1
2246,2022-02-18 18:30:00,1899.1,1900.1,1898.6,1899.6,3777.0,1
2247,2022-02-18 19:00:00,1899.7,1899.7,1898.1,1898.3,2522.0,1
2248,2022-02-18 19:30:00,1898.3,1899.0,1897.0,1898.5,1856.0,1
2249,2022-02-18 20:00:00,1898.5,1899.2,1897.2,1897.7,1808.0,0
2250,2022-02-18 20:30:00,1897.7,1897.8,1895.7,1897.3,2228.0,0
2251,2022-02-18 21:00:00,1897.2,1899.5,1896.2,1899.3,3150.0,1
2252,2022-02-18 21:30:00,1899.2,1901.1,1898.1,1899.6,1836.0,1
2253,2022-02-21 00:00:00,1906.9,1908.9,1905.8,1907.3,1718.0,1
2254,2022-02-21 00:30:00,1907.4,1910.8,1907.3,1909.9,1618.0,1
2255,2022-02-21 01:00:00,1909.9,1910.4,1898.6,1900.7,5882.0,1
2256,2022-02-21 01:30:00,1900.6,1905.8,1897.3,1898.8,7036.0,0
2257,2022-02-21 02:00:00,1898.7,1898.7,1893.3,1897.5,4433.0,-1
2258,2022-02-21 02:30:00,1897.6,1899.8,1896.8,1898.4,1403.0,0
2259,2022-02-21 03:00:00,1898.4,1899.6,1897.8,1899.3,792.0,1
2260,2022-02-21 03:30:00,1899.2,1901.0,1899.2,1900.0,1327.0,1
2261,2022-02-21 04:00:00,1899.9,1900.5,1898.9,1898.9,631.0,0
2262,2022-02-21 04:30:00,1898.8,1899.1,1895.0,1895.1,1669.0,-1
2263,2022-02-21 05:00:00,1895.1,1895.4,1891.3,1894.0,2253.0,-1
2264,2022-02-21 05:30:00,1893.9,1894.7,1892.6,1893.0,1493.0,-1
2265,2022-02-21 06:00:00,1893.2,1896.0,1892.8,1893.6,2414.0,-1
2266,2022-02-21 06:30:00,1893.6,1895.2,1891.2,1892.2,2016.0,-1
2267,2022-02-21 07:00:00,1892.2,1892.8,1890.0,1890.4,1850.0,-1
2268,2022-02-21 07:30:00,1890.3,1892.8,1889.7,1892.5,2580.0,-1
2269,2022-02-21 08:00:00,1892.5,1894.8,1892.3,1893.8,2267.0,-1
2270,2022-02-21 08:30:00,1893.9,1896.6,1893.4,1895.8,2437.0,0
2271,2022-02-21 09:00:00,1895.7,1900.0,1895.2,1898.3,4032.0,1
2272,2022-02-21 09:30:00,1898.4,1900.6,1897.5,1897.7,1846.0,1
2273,2022-02-21 10:00:00,1897.6,1898.5,1896.7,1898.5,1327.0,1
2274,2022-02-21 10:30:00,1898.5,1899.8,1898.2,1898.9,949.0,1
2275,2022-02-21 11:00:00,1898.9,1900.6,1897.5,1899.6,2225.0,1
2276,2022-02-21 11:30:00,1899.7,1900.0,1898.3,1899.2,2286.0,1
2277,2022-02-21 12:00:00,1899.3,1901.1,1896.3,1896.6,4113.0,-1
2278,2022-02-21 12:30:00,1896.6,1897.0,1894.4,1896.5,2300.0,-1
2279,2022-02-21 13:00:00,1896.5,1899.6,1895.2,1899.4,3316.0,1
2280,2022-02-21 13:30:00,1899.3,1899.7,1896.0,1898.8,3229.0,1
2281,2022-02-21 14:00:00,1898.8,1899.6,1896.2,1898.1,4221.0,0
2282,2022-02-21 14:30:00,1898.0,1898.5,1894.5,1895.9,3698.0,-1
2283,2022-02-21 15:00:00,1896.0,1899.4,1895.2,1897.3,2880.0,0
2284,2022-02-21 15:30:00,1897.3,1897.9,1894.9,1895.7,3162.0,-1
2285,2022-02-21 16:00:00,1895.7,1898.4,1895.6,1897.5,1574.0,0
2286,2022-02-21 16:30:00,1897.5,1899.3,1897.5,1898.7,1877.0,1
2287,2022-02-21 17:00:00,1898.6,1898.8,1897.8,1898.8,913.0,1
2288,2022-02-21 17:30:00,1898.8,1899.3,1897.5,1898.5,1458.0,0
2289,2022-02-21 18:00:00,1898.3,1900.0,1898.0,1899.9,1192.0,1
2290,2022-02-22 00:00:00,1912.5,1913.8,1910.6,1912.0,2558.0,1
2291,2022-02-22 00:30:00,1912.0,1916.4,1912.0,1913.0,3101.0,1
2292,2022-02-22 01:00:00,1913.0,1913.3,1909.6,1910.2,2425.0,1
2293,2022-02-22 01:30:00,1910.2,1912.2,1907.6,1909.5,5157.0,1
2294,2022-02-22 02:00:00,1909.6,1913.8,1908.8,1911.9,3648.0,1
2295,2022-02-22 02:30:00,1911.9,1912.2,1908.7,1911.2,2494.0,1
2296,2022-02-22 03:00:00,1911.2,1912.4,1909.9,1912.1,2301.0,1
2297,2022-02-22 03:30:00,1912.1,1912.9,1911.1,1912.0,1519.0,1
2298,2022-02-22 04:00:00,1912.0,1912.5,1910.5,1911.0,1327.0,1
2299,2022-02-22 04:30:00,1911.1,1911.5,1910.5,1910.6,668.0,1
2300,2022-02-22 05:00:00,1910.6,1911.3,1909.7,1910.3,959.0,1
2301,2022-02-22 05:30:00,1910.2,1911.4,1909.9,1910.6,839.0,1
2302,2022-02-22 06:00:00,1910.6,1912.8,1910.4,1912.5,1658.0,1
2303,2022-02-22 06:30:00,1912.4,1913.7,1911.4,1912.1,1710.0,1
2304,2022-02-22 07:00:00,1912.2,1912.8,1910.6,1912.2,2049.0,1
2305,2022-02-22 07:30:00,1912.1,1915.7,1912.0,1914.6,4280.0,1
2306,2022-02-22 08:00:00,1914.6,1914.9,1909.3,1910.9,3884.0,1
2307,2022-02-22 08:30:00,1910.9,1913.9,1905.8,1906.8,8712.0,1
2308,2022-02-22 09:00:00,1906.8,1907.3,1897.1,1898.3,10670.0,-1
2309,2022-02-22 09:30:00,1898.2,1903.4,1898.2,1902.6,6974.0,-1
2310,2022-02-22 10:00:00,1902.5,1903.9,1900.7,1902.4,4527.0,-1
2311,2022-02-22 10:30:00,1902.3,1902.8,1896.5,1898.8,6109.0,-1
2312,2022-02-22 11:00:00,1898.7,1899.4,1895.4,1898.1,5975.0,-1
2313,2022-02-22 11:30:00,1898.0,1899.7,1894.8,1896.0,4807.0,-1
2314,2022-02-22 12:00:00,1896.1,1899.2,1892.8,1895.3,5966.0,-1
2315,2022-02-22 12:30:00,1895.3,1899.2,1895.1,1898.6,4235.0,-1
2316,2022-02-22 13:00:00,1898.5,1901.8,1898.4,1900.9,4248.0,-1
2317,2022-02-22 13:30:00,1901.0,1904.7,1899.4,1904.3,7830.0,1
2318,2022-02-22 14:00:00,1904.2,1908.3,1902.7,1904.2,10279.0,1
2319,2022-02-22 14:30:00,1904.2,1906.5,1903.6,1904.8,4857.0,1
2320,2022-02-22 15:00:00,1904.8,1909.2,1902.7,1903.3,10758.0,0
2321,2022-02-22 15:30:00,1903.2,1905.2,1898.4,1898.7,12126.0,-1
2322,2022-02-22 16:00:00,1898.6,1901.5,1895.6,1899.7,10556.0,-1
2323,2022-02-22 16:30:00,1899.7,1903.4,1898.7,1903.4,5446.0,1
2324,2022-02-22 17:00:00,1903.4,1905.4,1902.1,1905.0,6318.0,1
2325,2022-02-22 17:30:00,1905.1,1905.9,1903.7,1905.0,3214.0,1
2326,2022-02-22 18:00:00,1905.1,1906.3,1904.5,1905.3,3167.0,1
2327,2022-02-22 18:30:00,1905.3,1907.6,1904.7,1907.3,5690.0,1
2328,2022-02-22 19:00:00,1907.2,1907.3,1904.2,1905.1,2760.0,1
2329,2022-02-22 19:30:00,1905.1,1906.2,1903.1,1904.0,2824.0,0
2330,2022-02-22 20:00:00,1904.1,1905.0,1901.8,1903.2,3848.0,-1
2331,2022-02-22 20:30:00,1903.1,1903.3,1899.2,1901.7,3253.0,-1
2332,2022-02-22 21:00:00,1901.7,1903.3,1901.5,1902.4,2430.0,-1
2333,2022-02-22 21:30:00,1902.4,1903.2,1900.6,1901.2,604.0,-1
2334,2022-02-23 00:00:00,1901.2,1901.2,1899.5,1899.9,853.0,-1
2335,2022-02-23 00:30:00,1899.9,1901.1,1899.4,1900.9,561.0,-1
2336,2022-02-23 01:00:00,1901.0,1902.3,1900.9,1902.2,554.0,0
2337,2022-02-23 01:30:00,1902.3,1902.9,1901.4,1902.3,1380.0,0
2338,2022-02-23 02:00:00,1902.2,1903.2,1900.0,1900.1,1247.0,-1
2339,2022-02-23 02:30:00,1900.2,1902.3,1900.1,1901.1,1044.0,-1
2340,2022-02-23 03:00:00,1900.9,1902.0,1900.2,1901.6,923.0,0
2341,2022-02-23 03:30:00,1901.6,1902.3,1900.9,1901.1,972.0,-1
2342,2022-02-23 04:00:00,1901.1,1902.1,1901.1,1901.8,329.0,0
2343,2022-02-23 04:30:00,1901.8,1901.9,1900.7,1901.2,333.0,0
2344,2022-02-23 05:00:00,1901.1,1901.4,1898.1,1899.0,1776.0,-1
2345,2022-02-23 05:30:00,1898.9,1899.3,1896.5,1897.5,1980.0,-1
2346,2022-02-23 06:00:00,1897.6,1898.9,1897.1,1898.2,1521.0,-1
2347,2022-02-23 06:30:00,1898.3,1898.5,1895.3,1898.2,2575.0,-1
2348,2022-02-23 07:00:00,1898.1,1899.4,1898.1,1898.9,1155.0,-1
2349,2022-02-23 07:30:00,1898.8,1900.4,1896.6,1897.1,3496.0,-1
2350,2022-02-23 08:00:00,1897.1,1898.4,1896.3,1896.3,1867.0,-1
2351,2022-02-23 08:30:00,1896.4,1898.8,1896.2,1898.1,3352.0,-1
2352,2022-02-23 09:00:00,1898.0,1899.3,1893.5,1894.6,6554.0,-1
2353,2022-02-23 09:30:00,1894.5,1897.1,1893.0,1894.0,3748.0,-1
2354,2022-02-23 10:00:00,1894.0,1895.8,1891.1,1895.3,4419.0,-1
2355,2022-02-23 10:30:00,1895.3,1896.8,1894.6,1895.9,2258.0,-1
2356,2022-02-23 11:00:00,1895.9,1897.9,1895.5,1896.8,1664.0,0
2357,2022-02-23 11:30:00,1896.8,1897.5,1895.3,1897.3,1566.0,0
2358,2022-02-23 12:00:00,1897.4,1898.0,1896.1,1896.6,1331.0,-1
